"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
592518,"Machado, Manny",496,0.9051094890510949,375,"74.459889415",0.42338709677419356,0.27466666666666667,0.20766129032258066,0.14666666666666667,0.11088709677419355,"7.843119476",14,-18.976176633628526,,NaN,181,0.3649193548387097
657757,"Sheets, Gavin",378,0.9021479713603818,308,"74.44868",0.4656084656084657,0.2792207792207792,0.2275132275132275,0.12987012987012986,0.10582010582010581,"7.778743862",11,-2.8680672202060924,,NaN,146,0.3862433862433862
691016,"Soderstrom, Tyler",432,0.9056603773584906,341,"74.37322581",0.4444444444444444,0.30791788856304986,0.24305555555555555,0.17302052785923755,0.13657407407407407,"7.504446759",10,-11.337950902965238,,NaN,179,0.41435185185185186
547180,"Harper, Bryce",540,0.903010033444816,383,"74.2801395",0.4703703703703703,0.30548302872062666,0.21666666666666667,0.17232375979112272,0.12222222222222222,"7.422297815",4,-8.585357970654314,,NaN,190,0.35185185185185186
572233,"Walker, Christian",536,0.8993288590604027,398,"74.219040485",0.4235074626865671,0.32663316582914576,0.24253731343283583,0.19095477386934673,0.1417910447761194,"7.388173358",19,-2.060360071551029,,NaN,213,0.39738805970149255
678246,"Vargas, Miguel",506,0.9051878354203936,411,"74.208810632",0.4545454545454545,0.31630170316301703,0.25691699604743085,0.17518248175182483,0.1422924901185771,"7.746917451",2,-5.1249993196517565,,NaN,194,0.383399209486166
695600,"Jensen, Carter",430,0.899581589958159,317,"74.184105977",0.39999999999999997,0.3217665615141956,0.2372093023255814,0.15772870662460567,0.11627906976744186,"7.078468326",23,-12.986824427644503,,NaN,156,0.3627906976744186
671056,"Herrera, Iván",489,0.9055555555555556,401,"74.138741391",0.4498977505112474,0.314214463840399,0.25766871165644173,0.1596009975062344,0.130879345603272,"7.790664601",9,-6.756861663764715,,NaN,204,0.4171779141104294
621439,"Buxton, Byron",501,0.9027027027027027,362,"74.094483273",0.4011976047904191,0.3011049723756906,0.21756487025948104,0.1712707182320442,0.12375249500998003,"7.992416747",12,0.5351583441496626,,NaN,177,0.3532934131736527
667670,"Rooker, Brent",310,0.9037900874635568,196,"74.055643677",0.4161290322580646,0.29081632653061223,0.18387096774193548,0.18877551020408162,0.11935483870967742,"7.095625645",7,-10.599257903367787,,NaN,103,0.33225806451612905
668709,"Bleday, JJ",324,0.9025069637883009,250,"74.016768148",0.39506172839506176,0.324,0.25,0.18,0.1388888888888889,"7.280262963",13,4.984826458322921,,NaN,129,0.39814814814814814
