Name,ERA,FIP,xFIP,WHIP,K/9,BB/9,HR/9,K%,BB%,BABIP,LOB%,WAR,IP,G,GS,W,L
Johnny Cueto,7.15,,,1.5,4.76,2.38,3.18,0.12,0.06,0.298,,,11.1,2,2,0,2
Logan Gillaspie,7.15,,,1.32,5.56,0.0,1.59,0.143,0.0,0.319,,,11.1,9,0,0,0
Brett de Geus,7.15,,,1.59,5.56,3.18,0.0,0.135,0.077,0.318,,,11.1,13,0,0,2
Keaton Winn,7.16,,,1.37,7.81,3.25,1.46,0.202,0.084,0.268,,,55.1,12,12,3,8
Mitch White,7.23,,,1.65,4.94,4.94,1.52,0.118,0.118,0.283,,,23.2,13,0,1,1
Carlos Rodriguez,7.3,,,1.78,6.57,2.19,2.19,0.158,0.053,0.365,,,12.1,3,3,0,3
Ryan Borucki,7.36,,,1.64,10.64,3.27,1.64,0.255,0.078,0.311,,,11.0,14,0,0,0
Touki Toussaint,7.43,,,2.3,10.17,7.04,1.17,0.222,0.154,0.361,,,23.0,11,0,1,2
Scott McGough,7.44,,,1.68,6.89,5.79,1.65,0.167,0.14,0.274,,,32.2,26,2,1,3
J.P. France,7.46,,,1.7,7.82,4.26,1.78,0.182,0.099,0.29,,,25.1,5,5,0,3
Adam Mazur,7.49,,,1.81,5.88,5.61,1.6,0.139,0.133,0.301,,,33.2,8,8,1,3
Jay Jackson,7.52,,,1.41,9.91,3.08,2.39,0.254,0.079,0.267,,,26.1,20,0,1,2
Louis Varland,7.61,,,1.69,8.88,2.9,2.17,0.206,0.067,0.318,,,49.2,16,7,0,6
Jose Cuas,7.71,,,1.78,9.37,5.51,2.2,0.205,0.12,0.284,,,16.1,13,0,0,0
Matt Sauer,7.71,,,2.08,4.96,6.06,1.65,0.107,0.131,0.324,,,16.1,14,0,0,0
Cole Winn,7.79,,,1.27,7.27,2.08,1.04,0.182,0.052,0.261,,,17.1,13,0,0,1
Domingo Germán,7.84,,,1.84,7.84,5.66,1.74,0.18,0.13,0.298,,,20.2,7,2,0,1
Nick Hernandez,7.88,,,1.38,11.25,1.13,4.5,0.294,0.029,0.303,,,8.0,5,0,0,0
Jake Woodford,7.97,,,1.63,6.69,2.31,1.54,0.156,0.054,0.314,,,35.0,9,7,0,6
Grant Anderson,8.1,,,1.61,9.79,3.38,3.71,0.242,0.083,0.303,,,26.2,23,0,0,1
Jonathan Bermúdez,8.1,,,1.95,5.4,2.7,2.7,0.121,0.061,0.393,,,6.2,3,1,0,1
Brandon Hughes,8.15,,,1.92,10.7,5.09,4.08,0.236,0.112,0.316,,,17.2,15,2,0,0
J.P. Feyereisen,8.18,,,1.45,7.36,4.09,2.45,0.188,0.104,0.262,,,11.0,10,0,0,1
Zach Plesac,8.25,,,1.58,3.75,5.25,3.0,0.093,0.13,0.255,,,12.0,3,3,1,1
Shaun Anderson,8.27,,,2.14,5.51,0.55,1.65,0.118,0.012,0.415,,,16.1,6,2,0,2
Paolo Espino,8.31,,,2.19,3.12,5.19,3.12,0.068,0.114,0.378,,,8.2,3,1,0,1
Tyler Beede,8.36,,,1.79,11.57,5.79,1.29,0.265,0.132,0.296,,,14.0,13,0,1,0
Nick Avila,8.49,,,1.71,10.8,2.31,1.54,0.255,0.055,0.34,,,11.2,8,0,1,0
Bobby Miller,8.52,,,1.77,8.36,4.82,2.73,0.202,0.116,0.305,,,56.0,13,13,2,4
Darius Vines,8.56,,,1.83,5.93,2.63,2.63,0.136,0.061,0.356,,,13.2,4,2,0,1
Phil Bickford,8.64,,,1.32,6.48,1.08,1.08,0.154,0.026,0.278,,,8.1,8,0,0,0
Tanner Gordon,8.65,,,1.72,6.82,1.57,2.62,0.163,0.037,0.356,,,34.1,8,8,0,6
Casey Legumina,8.68,,,1.82,6.75,1.93,1.93,0.149,0.043,0.341,,,9.1,6,0,0,0
Yerry Rodríguez,8.72,,,1.8,7.06,5.4,2.91,0.162,0.124,0.295,,,21.2,16,0,1,0
Jack Leiter,8.83,,,1.71,7.82,4.29,1.77,0.179,0.098,0.297,,,35.2,9,6,0,3
Raymond Burgos,9.0,,,4.0,9.0,9.0,0.0,0.143,0.143,0.5,,,1.0,1,0,0,0
Kody Clemens,9.0,,,3.0,0.0,9.0,9.0,0.0,0.167,0.4,,,1.0,1,0,0,0
Ernie Clement,9.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.4,,,1.0,1,0,0,0
Luis Contreras,9.0,,,1.5,9.0,3.0,0.0,0.231,0.077,0.292,,,6.0,5,0,0,0
Austin Davis,9.0,,,1.57,7.71,6.43,0.0,0.182,0.152,0.24,,,7.0,7,0,0,0
Dylan Dodd,9.0,,,2.5,9.0,4.5,0.0,0.222,0.111,0.5,,,2.0,1,0,0,0
Tyler Fitzgerald,9.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.429,,,3.0,3,0,0,0
Geoff Hartlieb,9.0,,,1.89,7.0,4.0,1.0,0.159,0.091,0.333,,,9.0,5,0,0,0
David Hensley,9.0,,,1.5,0.0,4.5,0.0,0.0,0.1,0.333,,,2.0,1,0,0,0
Joe Jacques,9.0,,,2.33,6.0,3.0,3.0,0.125,0.062,0.429,,,3.0,2,0,0,0
Zach McKinstry,9.0,,,1.0,0.0,4.5,4.5,0.0,0.125,0.143,,,2.0,3,0,0,0
Jack Neely,9.0,,,1.67,10.5,3.0,3.0,0.25,0.071,0.308,,,6.0,6,0,0,0
Emmanuel Rivera,9.0,,,1.75,0.0,0.0,2.25,0.0,0.0,0.368,,,4.0,4,0,0,0
Josh Rojas,9.0,,,1.5,0.0,9.0,4.5,0.0,0.25,0.167,,,2.0,2,0,0,0
Bryan Shaw,9.0,,,3.0,9.0,9.0,2.25,0.167,0.167,0.4,,,4.0,5,0,0,1
Justin Bruihl,9.53,,,1.76,7.94,1.59,1.59,0.185,0.037,0.375,,,5.2,7,0,0,0
Zack Thompson,9.53,,,1.88,10.59,4.24,3.18,0.241,0.096,0.324,,,17.0,5,2,0,2
Caden Dana,9.58,,,2.03,6.97,6.1,4.35,0.154,0.135,0.326,,,10.1,3,3,1,2
Trey Wingenter,9.72,,,2.04,6.48,4.32,2.16,0.143,0.095,0.351,,,8.1,7,0,0,0
Daulton Jefferies,9.82,,,1.91,7.36,2.45,2.45,0.164,0.055,0.353,,,14.2,6,1,0,2
Kai-Wei Teng,9.82,,,2.09,5.73,6.55,1.64,0.127,0.145,0.326,,,11.0,4,0,0,0
Tyler Matzek,9.9,,,1.9,9.0,2.7,2.7,0.208,0.062,0.356,,,10.0,11,0,0,0
Brandon Leibrandt,9.95,,,2.05,7.11,2.84,4.26,0.156,0.062,0.367,,,6.1,2,0,0,0
Will Warren,10.32,,,1.9,11.51,3.97,1.99,0.264,0.091,0.34,,,22.2,6,5,0,3
Matt Carasiti,10.38,,,2.19,7.27,3.12,2.08,0.163,0.07,0.41,,,8.2,7,0,0,1
Anthony Gose,10.38,,,2.31,8.31,2.08,4.15,0.182,0.045,0.429,,,4.1,3,0,0,0
Easton Lucas,10.8,,,2.23,7.71,6.94,0.77,0.164,0.148,0.34,,,11.2,8,0,1,0
Ricardo Pinto,10.97,,,2.25,6.75,4.22,1.69,0.136,0.085,0.373,,,10.2,6,0,0,0
